"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] RestaurantNameComparatotLevenshtein record1Value","[0] RestaurantNameComparatotLevenshtein record2Value","[0] RestaurantNameComparatotLevenshtein record1PreprocessedValue","[0] RestaurantNameComparatotLevenshtein record2PreprocessedValue","[0] RestaurantNameComparatotLevenshtein similarity","[0] RestaurantNameComparatotLevenshtein postproccesedSimilarity","[1] RestaurantAddressComparatorLevenshtein record1Value","[1] RestaurantAddressComparatorLevenshtein record2Value","[1] RestaurantAddressComparatorLevenshtein record1PreprocessedValue","[1] RestaurantAddressComparatorLevenshtein record2PreprocessedValue","[1] RestaurantAddressComparatorLevenshtein similarity","[1] RestaurantAddressComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","zomato_3129","yelp_1727","0.17391304347826086",,"joe cafe","michelangelo ristorante","joe cafe","michelangelo ristorante","0.17391304347826086","0.17391304347826086","17815 chatsworth street","2742 rowena avenue","17815 chatsworth street","2742 rowena avenue","0.17391304347826086","0.17391304347826086"
"LinearCombinationMatchingRule","zomato_1404","yelp_1992","0.29548872180451125",,"bar buena","jimmy red hots","bar buena","jimmy red hots","0.0714285714285714","0.0714285714285714","910 w buena avenue","4000 w grand avenue","910 w buena avenue","4000 w grand avenue","0.631578947368421","0.631578947368421"
"LinearCombinationMatchingRule","zomato_5835","yelp_995","0.15476190476190477",,"norma","chef table brooklyn fare","norma","chef table brooklyn fare","0.08333333333333337","0.08333333333333337","le parker meridien hotel 119 w 56th street","brooklyn fare 200 schermerhorn street","le parker meridien hotel 119 w 56th street","brooklyn fare 200 schermerhorn street","0.26190476190476186","0.26190476190476186"
"LinearCombinationMatchingRule","zomato_3403","yelp_1141","0.306832298136646",,"hero submarine sandwich","milky way","hero submarine sandwich","milky way","0.13043478260869568","0.13043478260869568","9514 reseda boulevard","9108 w pico boulevard","9514 reseda boulevard","9108 w pico boulevard","0.5714285714285714","0.5714285714285714"
"LinearCombinationMatchingRule","zomato_856","yelp_2089","0.14741200828157355",,"next","machu picchu restaurant","next","machu picchu restaurant","0.08695652173913049","0.08695652173913049","953 w fulton market","3856 n ashland avenue","953 w fulton market","3856 n ashland avenue","0.23809523809523814","0.23809523809523814"
"LinearCombinationMatchingRule","zomato_5835","yelp_994","0.22476190476190472",,"norma","xixa","norma","xixa","0.19999999999999996","0.19999999999999996","le parker meridien hotel 119 w 56th street","241 4th street","le parker meridien hotel 119 w 56th street","241 4th street","0.26190476190476186","0.26190476190476186"
"LinearCombinationMatchingRule","zomato_1404","yelp_1993","0.34631578947368424",,"bar buena","taqueria traspasada","bar buena","taqueria traspasada","0.21052631578947367","0.21052631578947367","910 w buena avenue","811 n ashland avenue","910 w buena avenue","811 n ashland avenue","0.55","0.55"
"LinearCombinationMatchingRule","zomato_2095","yelp_7999","0.10500000000000004",,"fuddruckers","preston hollow grill","fuddruckers","preston hollow grill","0.050000000000000044","0.050000000000000044","5500 greenville avenue suite 505","4343 w northwest highway ste 300","5500 greenville avenue suite 505","4343 w northwest highway ste 300","0.1875","0.1875"
"LinearCombinationMatchingRule","zomato_3338","yelp_1913","0.2376811594202899",,"coffee roaster","1810 argentinean restaurant","coffee roaster","1810 argentinean restaurant","0.2222222222222222","0.2222222222222222","13567 ventura boulevard","105 w 9th street","13567 ventura boulevard","105 w 9th street","0.26086956521739135","0.26086956521739135"
"LinearCombinationMatchingRule","zomato_252","yelp_2317","0.12421052631578947",,"palm restaurant","chicago q","palm restaurant","chicago q","0.06666666666666665","0.06666666666666665","swissotel 323 e wacker drive 1st floor","1160 n dearborn street","swissotel 323 e wacker drive 1st floor","1160 n dearborn street","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","zomato_839","yelp_2900","0.11428571428571428",,"hub 51","tavola","hub 51","tavola","0.0","0.0","51 w hubbard street","2148 w chicago avenue","51 w hubbard street","2148 w chicago avenue","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","zomato_252","yelp_2316","0.11368421052631578",,"palm restaurant","kingsbaker cafe","palm restaurant","kingsbaker cafe","0.06666666666666665","0.06666666666666665","swissotel 323 e wacker drive 1st floor","900 w van buren street","swissotel 323 e wacker drive 1st floor","900 w van buren street","0.1842105263157895","0.1842105263157895"
"LinearCombinationMatchingRule","zomato_6802","yelp_528","0.18947368421052635",,"alta","freehold","alta","freehold","0.0","0.0","64 west 10th street","45 third street","64 west 10th street","45 third street","0.4736842105263158","0.4736842105263158"
"LinearCombinationMatchingRule","zomato_4067","yelp_1247","0.2",,"ob bear","must","ob bear","must","0.0","0.0","3002 w 7th street","117 winston street","3002 w 7th street","117 winston street","0.5","0.5"
"LinearCombinationMatchingRule","zomato_4067","yelp_1246","0.14879227053140098",,"ob bear","tom bergin public house","ob bear","tom bergin public house","0.17391304347826086","0.17391304347826086","3002 w 7th street","840 fairfax avenue","3002 w 7th street","840 fairfax avenue","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","zomato_98","yelp_2450","0.2069565217391304",,"irazu","bistro 18o","irazu","bistro 18o","0.19999999999999996","0.19999999999999996","1865 n milwaukee avenue","1640 w 18th street","1865 n milwaukee avenue","1640 w 18th street","0.21739130434782605","0.21739130434782605"
"LinearCombinationMatchingRule","zomato_831","yelp_2064","0.30333333333333334",,"logan bar grill","cafe bella","logan bar grill","cafe bella","0.19999999999999996","0.19999999999999996","2230 n california avenue","3311 w fullerton avenue","2230 n california avenue","3311 w fullerton avenue","0.45833333333333337","0.45833333333333337"
"LinearCombinationMatchingRule","zomato_3337","yelp_1072","0.3913043478260869",,"sprazzo cucina italiana","hach la","sprazzo cucina italiana","hach la","0.21739130434782605","0.21739130434782605","1389 westwood boulevard","3319 w sunset boulevard","1389 westwood boulevard","3319 w sunset boulevard","0.6521739130434783","0.6521739130434783"
"LinearCombinationMatchingRule","zomato_7462","yelp_618","0.11428571428571427",,"friedman lunch","aurora","friedman lunch","aurora","0.0714285714285714","0.0714285714285714","chelsea market 75 9th avenue","70 grand street","chelsea market 75 9th avenue","70 grand street","0.1785714285714286","0.1785714285714286"
"LinearCombinationMatchingRule","zomato_840","yelp_2914","0.26526315789473687",,"three dots dash","dolce casa","three dots dash","dolce casa","0.2666666666666667","0.2666666666666667","435 n clark street","4947 n damen avenue","435 n clark street","4947 n damen avenue","0.26315789473684215","0.26315789473684215"
"LinearCombinationMatchingRule","zomato_7462","yelp_619","0.1",,"friedman lunch","bubby","friedman lunch","bubby","0.0714285714285714","0.0714285714285714","chelsea market 75 9th avenue","120 hudson street","chelsea market 75 9th avenue","120 hudson street","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","zomato_3258","yelp_1858","0.2545454545454545",,"rose cafe","noshi sushi","rose cafe","noshi sushi","0.2727272727272727","0.2727272727272727","220 rose avenue","4430 beverly boulevard","220 rose avenue","4430 beverly boulevard","0.2272727272727273","0.2272727272727273"
"LinearCombinationMatchingRule","zomato_793","yelp_2866","0.2656641604010025",,"taste heaven","stanley kitchen tap","taste heaven","stanley kitchen tap","0.3157894736842105","0.3157894736842105","5401 n clark street","1970 n lincoln avenue","5401 n clark street","1970 n lincoln avenue","0.19047619047619047","0.19047619047619047"
"LinearCombinationMatchingRule","zomato_6143","yelp_704","0.2577777777777778",,"kuma inn","terroir tribeca","kuma inn","terroir tribeca","0.1333333333333333","0.1333333333333333","113 ludlow street","24 harrison street","113 ludlow street","24 harrison street","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","zomato_457","yelp_2516","0.24957264957264957",,"naansense","asian outpost","naansense","asian outpost","0.23076923076923073","0.23076923076923073","171 n wells street","1315 wabash avenue","171 n wells street","1315 wabash avenue","0.2777777777777778","0.2777777777777778"
"LinearCombinationMatchingRule","zomato_4042","yelp_1225","0.22400000000000003",,"district hannah","sushi h","district hannah","sushi h","0.2666666666666667","0.2666666666666667","8722 w third street","480 san vicente boulevard","8722 w third street","480 san vicente boulevard","0.16000000000000003","0.16000000000000003"
"LinearCombinationMatchingRule","zomato_382","yelp_2449","0.32142857142857145",,"barba yianni grecian taverna","tommy gun garage","barba yianni grecian taverna","tommy gun garage","0.25","0.25","4761 n lincoln avenue","2114 wabash avenue","4761 n lincoln avenue","2114 wabash avenue","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","zomato_3824","yelp_1596","0.15527950310559008",,"al gelato","soot bull jeep","al gelato","soot bull jeep","0.1428571428571429","0.1428571428571429","806 robertson boulevard","3136 w 8th street","806 robertson boulevard","3136 w 8th street","0.17391304347826086","0.17391304347826086"
"LinearCombinationMatchingRule","zomato_4042","yelp_1224","0.08421052631578947",,"district hannah","noodles","district hannah","noodles","0.0","0.0","8722 w third street","539 western avenue","8722 w third street","539 western avenue","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","zomato_3824","yelp_1597","0.1695652173913043",,"al gelato","pizza studio","al gelato","pizza studio","0.16666666666666663","0.16666666666666663","806 robertson boulevard","3584 figueroa street","806 robertson boulevard","3584 figueroa street","0.17391304347826086","0.17391304347826086"
"LinearCombinationMatchingRule","zomato_3341","yelp_1942","0.29750000000000004",,"te kila","wiches wilshire","te kila","wiches wilshire","0.2666666666666667","0.2666666666666667","6541 hollywood boulevard","3800 wilshire boulevard ste 110b","6541 hollywood boulevard","3800 wilshire boulevard ste 110b","0.34375","0.34375"
"LinearCombinationMatchingRule","zomato_3341","yelp_1943","0.23667232597623095",,"te kila","document coffee bar","te kila","document coffee bar","0.1578947368421053","0.1578947368421053","6541 hollywood boulevard","3850 wilshire boulevard ste 107","6541 hollywood boulevard","3850 wilshire boulevard ste 107","0.3548387096774194","0.3548387096774194"
"LinearCombinationMatchingRule","zomato_6058","yelp_627","0.32380952380952377",,"upland","ofrenda","upland","ofrenda","0.2857142857142857","0.2857142857142857","345 park avenue south","113 7th avenue","345 park avenue south","113 7th avenue","0.38095238095238093","0.38095238095238093"
"LinearCombinationMatchingRule","zomato_6058","yelp_626","0.12142857142857147",,"upland","caf sabarsky","upland","caf sabarsky","0.08333333333333337","0.08333333333333337","345 park avenue south","neue galerie 1048 5th avenue","345 park avenue south","neue galerie 1048 5th avenue","0.1785714285714286","0.1785714285714286"
"LinearCombinationMatchingRule","zomato_6250","yelp_817","0.1904761904761905",,"pinkberry","bluestone lane coffee","pinkberry","bluestone lane coffee","0.09523809523809523","0.09523809523809523","2041 broadway","30 broad street","2041 broadway","30 broad street","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","zomato_757","yelp_2829","0.4",,"big little","river valley ranch kitchens","big little","river valley ranch kitchens","0.2222222222222222","0.2222222222222222","1034 w belmont avenue","1820 w wilson avenue","1034 w belmont avenue","1820 w wilson avenue","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","zomato_560","yelp_2625","0.1301587301587302",,"hot woks cool sushi","woodhaven bar kitchen","hot woks cool sushi","woodhaven bar kitchen","0.1428571428571429","0.1428571428571429","30 michigan avenue","712 n clark street","30 michigan avenue","712 n clark street","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","zomato_2733","yelp_1899","0.25897435897435894",,"sushi central","prael","sushi central","prael","0.15384615384615385","0.15384615384615385","3500 overland avenue 100","4620 melrose avenue","3500 overland avenue 100","4620 melrose avenue","0.41666666666666663","0.41666666666666663"
"LinearCombinationMatchingRule","zomato_3156","yelp_1754","0.1095238095238095",,"egg slut truck","mapo galbi","egg slut truck","mapo galbi","0.0714285714285714","0.0714285714285714","801 n fairfax avenue 106","3090 w olympic boulevard","801 n fairfax avenue 106","3090 w olympic boulevard","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","zomato_691","yelp_2758","0.1305322128851541",,"petterino","rickshaw republic","petterino","rickshaw republic","0.05882352941176472","0.05882352941176472","150 n dearborn street","2312 n lincoln avenue","150 n dearborn street","2312 n lincoln avenue","0.23809523809523814","0.23809523809523814"
"LinearCombinationMatchingRule","zomato_6717","yelp_438","0.24444444444444446",,"minton","balzem","minton","balzem","0.0","0.0","206 w 118th street","202 mott street","206 w 118th street","202 mott street","0.6111111111111112","0.6111111111111112"
"LinearCombinationMatchingRule","zomato_6547","yelp_293","0.3580562659846548",,"qi eastern thai kitchen","highlands","qi eastern thai kitchen","highlands","0.08695652173913049","0.08695652173913049","31 w 14th street","150 w 10th street","31 w 14th street","150 w 10th street","0.7647058823529411","0.7647058823529411"
"LinearCombinationMatchingRule","zomato_6717","yelp_439","0.4303030303030303",,"minton","degustation","minton","degustation","0.2727272727272727","0.2727272727272727","206 w 118th street","239 e 5th street","206 w 118th street","239 e 5th street","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","zomato_3156","yelp_1755","0.2625",,"egg slut truck","blair restaurant","egg slut truck","blair restaurant","0.1875","0.1875","801 n fairfax avenue 106","2903 rowena avenue","801 n fairfax avenue 106","2903 rowena avenue","0.375","0.375"
"LinearCombinationMatchingRule","zomato_6547","yelp_292","0.025",,"qi eastern thai kitchen","molly","qi eastern thai kitchen","molly","0.0","0.0","31 w 14th street","287 third avenue","31 w 14th street","287 third avenue","0.0625","0.0625"
"LinearCombinationMatchingRule","zomato_4172","yelp_1358","0.21795665634674927",,"good girl dinette","caveman kitchen","good girl dinette","caveman kitchen","0.11764705882352944","0.11764705882352944","110 north avenue 56","2215 vermont avenue","110 north avenue 56","2215 vermont avenue","0.368421052631579","0.368421052631579"
"LinearCombinationMatchingRule","zomato_4172","yelp_1357","0.19529411764705887",,"good girl dinette","bun shop","good girl dinette","bun shop","0.05882352941176472","0.05882352941176472","110 north avenue 56","151 n western avenue","110 north avenue 56","151 n western avenue","0.4","0.4"
"LinearCombinationMatchingRule","zomato_3232","yelp_1837","0.3277192982456141",,"thai dishes","luv2eat thai bistro","thai dishes","luv2eat thai bistro","0.368421052631579","0.368421052631579","6234 w manchester avenue","6660 w sunset boulevard unit p","6234 w manchester avenue","6660 w sunset boulevard unit p","0.2666666666666667","0.2666666666666667"
"LinearCombinationMatchingRule","zomato_553","yelp_2618","0.2043290043290043",,"big jones","owen engine","big jones","owen engine","0.18181818181818177","0.18181818181818177","5347 n clark street","2700 n western avenue","5347 n clark street","2700 n western avenue","0.23809523809523814","0.23809523809523814"
"LinearCombinationMatchingRule","zomato_3363","yelp_1967","0.20370370370370372",,"frosty queen","olio wood fired pizzeria","frosty queen","olio wood fired pizzeria","0.16666666666666663","0.16666666666666663","17603 chatsworth street","8075 w third street ste 100","17603 chatsworth street","8075 w third street ste 100","0.2592592592592593","0.2592592592592593"
"LinearCombinationMatchingRule","zomato_553","yelp_2617","0.15087719298245617",,"big jones","bari","big jones","bari","0.11111111111111116","0.11111111111111116","5347 n clark street","1120 w grand avenue","5347 n clark street","1120 w grand avenue","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","zomato_553","yelp_2619","0.10526315789473686",,"big jones","toast two","big jones","toast two","0.0","0.0","5347 n clark street","2046 n damen avenue","5347 n clark street","2046 n damen avenue","0.26315789473684215","0.26315789473684215"
"LinearCombinationMatchingRule","zomato_6667","yelp_395","0.09085714285714283",,"ed lobster bar","grand banks","ed lobster bar","grand banks","0.0714285714285714","0.0714285714285714","222 lafayette street","pier 25 hudson river park","222 lafayette street","pier 25 hudson river park","0.12","0.12"
"LinearCombinationMatchingRule","zomato_3232","yelp_1836","0.2937062937062937",,"thai dishes","guisados","thai dishes","guisados","0.18181818181818177","0.18181818181818177","6234 w manchester avenue","2100 e cesar chavez avenue","6234 w manchester avenue","2100 e cesar chavez avenue","0.46153846153846156","0.46153846153846156"
"LinearCombinationMatchingRule","zomato_3229","yelp_1809","0.17267080745341618",,"infield","redbird","infield","redbird","0.1428571428571429","0.1428571428571429","14333 ventura boulevard","114 e 2nd street","14333 ventura boulevard","114 e 2nd street","0.21739130434782605","0.21739130434782605"
"LinearCombinationMatchingRule","zomato_3229","yelp_1808","0.31999999999999995",,"infield","panini di ambra","infield","panini di ambra","0.19999999999999996","0.19999999999999996","14333 ventura boulevard","5633 hollywood boulevard","14333 ventura boulevard","5633 hollywood boulevard","0.5","0.5"
"LinearCombinationMatchingRule","zomato_3294","yelp_1877","0.2315789473684211",,"must","al bea mexican food","must","al bea mexican food","0.052631578947368474","0.052631578947368474","117 winston street","2025 e 1st street","117 winston street","2025 e 1st street","0.5","0.5"
"LinearCombinationMatchingRule","zomato_3287","yelp_1885","0.1166666666666667",,"chico","seasalt fish grill","chico","seasalt fish grill","0.11111111111111116","0.11111111111111116","100 n avenue 50","812 w 7th street","100 n avenue 50","812 w 7th street","0.125","0.125"
"LinearCombinationMatchingRule","zomato_909","yelp_2130","0.3263157894736842",,"saigon sisters","sauce bread kitchen","saigon sisters","sauce bread kitchen","0.21052631578947367","0.21052631578947367","567 w lake street","6338 40 n clark street","567 w lake street","6338 40 n clark street","0.5","0.5"
"LinearCombinationMatchingRule","zomato_684","yelp_2751","0.2345864661654135",,"hopleaf","ogden","hopleaf","ogden","0.2857142857142857","0.2857142857142857","5148 n clark street","1659 w ogden avenue","5148 n clark street","1659 w ogden avenue","0.1578947368421053","0.1578947368421053"
"LinearCombinationMatchingRule","zomato_3719","yelp_1489","0.15978835978835984",,"joe restaurant","falafel corner","joe restaurant","falafel corner","0.1428571428571429","0.1428571428571429","1023 abbot kinney boulevard","698 irolo street ste 103","1023 abbot kinney boulevard","698 irolo street ste 103","0.18518518518518523","0.18518518518518523"
"LinearCombinationMatchingRule","zomato_3719","yelp_1488","0.1298474945533769",,"joe restaurant","el camaron pelado","joe restaurant","el camaron pelado","0.11764705882352944","0.11764705882352944","1023 abbot kinney boulevard","2676 pasadena avenue","1023 abbot kinney boulevard","2676 pasadena avenue","0.14814814814814814","0.14814814814814814"
"LinearCombinationMatchingRule","zomato_861","yelp_2098","0.36000000000000004",,"carnivale","rosal","carnivale","rosal","0.33333333333333337","0.33333333333333337","702 w fulton market","1154 w taylor street","702 w fulton market","1154 w taylor street","0.4","0.4"
"LinearCombinationMatchingRule","zomato_4145","yelp_1329","0.20853658536585368",,"giamela submarine sandwiches","tacos tumbras tomas","giamela submarine sandwiches","tacos tumbras tomas","0.25","0.25","3178 los feliz boulevard","grand central market space 5 317 broadway","3178 los feliz boulevard","grand central market space 5 317 broadway","0.14634146341463417","0.14634146341463417"
"LinearCombinationMatchingRule","zomato_3288","yelp_1884","0.2377622377622378",,"hayat kitchen","four cafe","hayat kitchen","four cafe","0.15384615384615385","0.15384615384615385","11009 burbank boulevard suite 117","2122 colorado boulevard","11009 burbank boulevard suite 117","2122 colorado boulevard","0.36363636363636365","0.36363636363636365"
"LinearCombinationMatchingRule","zomato_5832","yelp_998","0.18",,"monkey bar","gato","monkey bar","gato","0.0","0.0","60 e 54th street","324 lafayette street","60 e 54th street","324 lafayette street","0.44999999999999996","0.44999999999999996"
"LinearCombinationMatchingRule","zomato_3334","yelp_1076","0.1716589861751152",,"giamela submarine sandwiches","mo better burgers","giamela submarine sandwiches","mo better burgers","0.1785714285714286","0.1785714285714286","8728 foothill boulevard sunland","901 la brea avenue ste 2","8728 foothill boulevard sunland","901 la brea avenue ste 2","0.16129032258064513","0.16129032258064513"
"LinearCombinationMatchingRule","zomato_6627","yelp_354","0.0888888888888889",,"times square diner grill","roll play","times square diner grill","roll play","0.08333333333333337","0.08333333333333337","807 8th avenue","queens night market new york hall science 47 01 111th street corona park","807 8th avenue","queens night market new york hall science 47 01 111th street corona park","0.09722222222222221","0.09722222222222221"
"LinearCombinationMatchingRule","zomato_908","yelp_2130","0.24497607655502396",,"jerry","sauce bread kitchen","jerry","sauce bread kitchen","0.10526315789473684","0.10526315789473684","1938 w division street","6338 40 n clark street","1938 w division street","6338 40 n clark street","0.4545454545454546","0.4545454545454546"
"LinearCombinationMatchingRule","zomato_2700","yelp_1884","0.28608695652173916",,"55 degrees","four cafe","55 degrees","four cafe","0.09999999999999998","0.09999999999999998","3111 glendale boulevard","2122 colorado boulevard","3111 glendale boulevard","2122 colorado boulevard","0.5652173913043479","0.5652173913043479"
"LinearCombinationMatchingRule","zomato_3132","yelp_1730","0.268944099378882",,"norm","dave bbq grill","norm","dave bbq grill","0.0714285714285714","0.0714285714285714","11001 w pico boulevard","5185 w sunset boulevard","11001 w pico boulevard","5185 w sunset boulevard","0.5652173913043479","0.5652173913043479"
"LinearCombinationMatchingRule","zomato_2700","yelp_1885","0.1695652173913043",,"55 degrees","seasalt fish grill","55 degrees","seasalt fish grill","0.16666666666666663","0.16666666666666663","3111 glendale boulevard","812 w 7th street","3111 glendale boulevard","812 w 7th street","0.17391304347826086","0.17391304347826086"
"LinearCombinationMatchingRule","zomato_862","yelp_2099","0.18754578754578757",,"cho sun ok","mk restaurant","cho sun ok","mk restaurant","0.15384615384615385","0.15384615384615385","4200 n lincoln avenue","868 n franklin street","4200 n lincoln avenue","868 n franklin street","0.23809523809523814","0.23809523809523814"
"LinearCombinationMatchingRule","zomato_1699","yelp_8607","0.20181818181818184",,"southpaw organic grill","chicken house","southpaw organic grill","chicken house","0.13636363636363635","0.13636363636363635","3227 mckinney avenue suite 100","4839 gaston avenue","3227 mckinney avenue suite 100","4839 gaston avenue","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","zomato_6175","yelp_725","0.24",,"takahachi","momofuku ss bar","takahachi","momofuku ss bar","0.06666666666666665","0.06666666666666665","85 avenue","207 2nd avenue","85 avenue","207 2nd avenue","0.5","0.5"
"LinearCombinationMatchingRule","zomato_907","yelp_2131","0.18315789473684208",,"le bouchon","tre soldi","le bouchon","tre soldi","0.19999999999999996","0.19999999999999996","1958 n damen avenue","212 e ohio street","1958 n damen avenue","212 e ohio street","0.1578947368421053","0.1578947368421053"
"LinearCombinationMatchingRule","zomato_907","yelp_2132","0.2354066985645933",,"le bouchon","pupuseria el excelente","le bouchon","pupuseria el excelente","0.18181818181818177","0.18181818181818177","1958 n damen avenue","1758 w 18th street","1958 n damen avenue","1758 w 18th street","0.3157894736842105","0.3157894736842105"
"LinearCombinationMatchingRule","zomato_3106","yelp_1701","0.1545454545454545",,"bagel broker","le comptoir","bagel broker","le comptoir","0.16666666666666663","0.16666666666666663","7825 beverly boulevard","3606 w 6th street","7825 beverly boulevard","3606 w 6th street","0.13636363636363635","0.13636363636363635"
"LinearCombinationMatchingRule","zomato_3335","yelp_1075","0.10799999999999998",,"koda sushi","edibol","koda sushi","edibol","0.09999999999999998","0.09999999999999998","3719 w sunset boulevard","300 santa fe avenue ste q","3719 w sunset boulevard","300 santa fe avenue ste q","0.12","0.12"
"LinearCombinationMatchingRule","zomato_6617","yelp_356","0.3252100840336134",,"beer authority","petite abeille","beer authority","petite abeille","0.0714285714285714","0.0714285714285714","300 w 40th street","44 w 17th street","300 w 40th street","44 w 17th street","0.7058823529411764","0.7058823529411764"
"LinearCombinationMatchingRule","zomato_3335","yelp_1074","0.2677018633540373",,"koda sushi","teriyaki house","koda sushi","teriyaki house","0.2142857142857143","0.2142857142857143","3719 w sunset boulevard","3560 w 1st street","3719 w sunset boulevard","3560 w 1st street","0.34782608695652173","0.34782608695652173"
"LinearCombinationMatchingRule","zomato_6195","yelp_745","0.3552941176470588",,"regional thai taste restaurant","greenpoint heights","regional thai taste restaurant","greenpoint heights","0.19999999999999996","0.19999999999999996","208 7th avenue","278 nassau avenue","208 7th avenue","278 nassau avenue","0.5882352941176471","0.5882352941176471"
"LinearCombinationMatchingRule","zomato_7388","yelp_527","0.125",,"benoit","juban","benoit","juban","0.0","0.0","60 w 55th street","207 10th avenue","60 w 55th street","207 10th avenue","0.3125","0.3125"
"LinearCombinationMatchingRule","zomato_7282","yelp_450","0.21523809523809523",,"macelleria","caf orlin","macelleria","caf orlin","0.19999999999999996","0.19999999999999996","48 gansevoort street","41 street marks place","48 gansevoort street","41 street marks place","0.23809523809523814","0.23809523809523814"
"LinearCombinationMatchingRule","zomato_6185","yelp_759","0.11770334928229668",,"apizz","lucha lucha","apizz","lucha lucha","0.09090909090909094","0.09090909090909094","217 eldridge street","283 nostrand avenue","217 eldridge street","283 nostrand avenue","0.1578947368421053","0.1578947368421053"
"LinearCombinationMatchingRule","zomato_7282","yelp_451","0.06000000000000001",,"macelleria","ippudo ny","macelleria","ippudo ny","0.0","0.0","48 gansevoort street","65 4th avenue","48 gansevoort street","65 4th avenue","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","zomato_3288","yelp_1885","0.23939393939393938",,"hayat kitchen","seasalt fish grill","hayat kitchen","seasalt fish grill","0.2777777777777778","0.2777777777777778","11009 burbank boulevard suite 117","812 w 7th street","11009 burbank boulevard suite 117","812 w 7th street","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","zomato_2701","yelp_1882","0.3764705882352941",,"wirtshaus","amalia restaurant","wirtshaus","amalia restaurant","0.2941176470588235","0.2941176470588235","345 n la brea avenue","751 n virgil avenue","345 n la brea avenue","751 n virgil avenue","0.5","0.5"
"LinearCombinationMatchingRule","zomato_2701","yelp_1883","0.14456521739130435",,"wirtshaus","spitz eagle rock","wirtshaus","spitz eagle rock","0.125","0.125","345 n la brea avenue","2506 colorado boulevard","345 n la brea avenue","2506 colorado boulevard","0.17391304347826086","0.17391304347826086"
"LinearCombinationMatchingRule","zomato_689","yelp_2756","0.20952380952380956",,"bittersweet pastry cafe","fuh","bittersweet pastry cafe","fuh","0.0","0.0","1114 w belmont avenue","2218 n lincoln avenue","1114 w belmont avenue","2218 n lincoln avenue","0.5238095238095238","0.5238095238095238"
"LinearCombinationMatchingRule","zomato_5845","yelp_984","0.1631578947368421",,"le village","momofuku noodle bar","le village","momofuku noodle bar","0.10526315789473684","0.10526315789473684","127 e 7th street","171 1st avenue","127 e 7th street","171 1st avenue","0.25","0.25"
"LinearCombinationMatchingRule","zomato_5822","yelp_960","0.26138107416879797",,"pongsri thai restaurant","levee","pongsri thai restaurant","levee","0.04347826086956519","0.04347826086956519","106 bayard street","212 berry street","106 bayard street","212 berry street","0.5882352941176471","0.5882352941176471"
"LinearCombinationMatchingRule","zomato_3131","yelp_1731","0.12275862068965515",,"rosewood tavern","burger lounge","rosewood tavern","burger lounge","0.06666666666666665","0.06666666666666665","448 n fairfax avenue","217 north larchmont boulevard","448 n fairfax avenue","217 north larchmont boulevard","0.2068965517241379","0.2068965517241379"
"LinearCombinationMatchingRule","zomato_6092","yelp_673","0.20631578947368417",,"umami burger","chalk point kitchen","umami burger","chalk point kitchen","0.21052631578947367","0.21052631578947367","brookfield place 225 liberty street 2nd floor","527 broome street","brookfield place 225 liberty street 2nd floor","527 broome street","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","zomato_6711","yelp_433","0.08529411764705883",,"gregory coffee","caracas arepa bar","gregory coffee","caracas arepa bar","0.05882352941176472","0.05882352941176472","874 6th avenue","291 grand street","874 6th avenue","291 grand street","0.125","0.125"
"LinearCombinationMatchingRule","zomato_6711","yelp_432","0.5159663865546218",,"gregory coffee","arepas cafe","gregory coffee","arepas cafe","0.4285714285714286","0.4285714285714286","874 6th avenue","33 07 36th avenue","874 6th avenue","33 07 36th avenue","0.6470588235294117","0.6470588235294117"
"LinearCombinationMatchingRule","zomato_6092","yelp_672","0.13555555555555554",,"umami burger","wren","umami burger","wren","0.16666666666666663","0.16666666666666663","brookfield place 225 liberty street 2nd floor","344 bowery","brookfield place 225 liberty street 2nd floor","344 bowery","0.0888888888888889","0.0888888888888889"
"LinearCombinationMatchingRule","zomato_3233","yelp_1837","0.16140350877192983",,"casa de carlos","luv2eat thai bistro","casa de carlos","luv2eat thai bistro","0.1578947368421053","0.1578947368421053","20549 devonshire street","6660 w sunset boulevard unit p","20549 devonshire street","6660 w sunset boulevard unit p","0.16666666666666663","0.16666666666666663"
